userId,movieId,rating,timestamp,movieTitle
21,91500,1,1419795371,The Hunger Games
21,3114,1,1419795374,Toy Story 2
21,73017,0,1419795394,Sherlock Holmes
21,592,1,1419795406,Batman
21,84152,1,1421521681,Limitless
21,8972,1,1421521732,National Treasure
21,5989,1,1421521738,Catch Me If You Can
21,3948,1,1421521749,Meet the Parents
21,59615,1,1421521751,Indiana Jones and the Kingdom of the Crystal Skull
21,30825,1,1421521760,Meet the Fockers
21,6548,1,1421521954,Bad Boys II
21,63113,1,1423422268,Quantum of Solace
21,60074,1,1423422271,Hancock
21,74789,0,1423422284,Alice in Wonderland
21,109487,1,1423422297,Interstellar
21,116797,0,1423422308,The Imitation Game
21,91630,1,1423422327,Mission: Impossible - Ghost Protocol
21,2424,1,1423422347,You've Got Mail
21,743,1,1423422395,Spy Hard
21,45186,1,1423422539,Mission: Impossible III
21,53125,1,1427558171,Pirates of the Caribbean: At World's End
21,2683,0,1427558183,Austin Powers: The Spy Who Shagged Me
21,56775,1,1427558186,National Treasure: Book of Secrets
21,81834,1,1427558206,Harry Potter and the Deathly Hallows: Part 1
21,54276,1,1427558503,No Reservations
21,79185,1,1427558538,Knight and Day
21,101864,1,1427558933,Oblivion
21,1265,1,1428775428,Groundhog Day
21,135887,1,1436989124,Minions
21,135861,0,1436989145,Ted 2
21,134368,1,1436989206,Spy
21,133419,1,1436989597,Pitch Perfect 2
21,122882,1,1436989603,Mad Max: Fury Road
21,132157,0,1436989795,Paul Blart: Mall Cop 2
21,3578,0,1436989941,Gladiator
21,87232,1,1436989953,X-Men: First Class
21,111781,1,1439751899,Mission: Impossible - Rogue Nation
21,134393,0,1439752061,Trainwreck
21,122892,1,1441392878,Avengers: Age of Ultron
21,134853,1,1441392913,Inside Out
21,2959,0,1441392954,Fight Club
21,2858,0,1441392960,American Beauty
21,3793,1,1441392970,X-Men
21,2403,0,1441393000,First Blood
21,102125,1,1441393005,Iron Man 3
21,79132,1,1441393020,Inception
21,88140,1,1441393049,Captain America: The First Avenger
21,88744,1,1441393053,Rise of the Planet of the Apes
21,115617,1,1441393075,Big Hero 6
21,2167,1,1441393080,Blade
21,58998,1,1441393230,Forgetting Sarah Marshall
21,4489,1,1441393840,Coming to America
21,139915,0,1441393919,How to Make Love Like an Englishman
21,140301,1,1441393974,The Escort
21,139642,0,1441394002,Southpaw
21,33794,1,1441826836,Batman Begins
21,8798,1,1441826871,Collateral
21,4085,1,1441826878,Beverly Hills Cop
21,57640,1,1441826928,Hellboy II: The Golden Army
21,76251,0,1441826938,Kick-Ass
21,8636,1,1441826943,Spider-Man 2
21,5349,1,1441826946,Spider-Man
28,1371,1,1234334902,Star Trek: The Motion Picture
28,475,1,1234334912,In the Name of the Father
28,224,1,1234334917,Don Juan DeMarco
28,31,0,1234334920,Dangerous Minds
28,3911,1,1234334923,Best in Show
28,2105,1,1234334929,Tron
28,2021,1,1234334942,Dune
28,2968,1,1234334945,Time Bandits
28,1271,0,1234334960,Fried Green Tomatoes
28,1994,0,1234334964,Poltergeist
28,2580,1,1234335075,Go
28,61350,1,1234335260,Babylon A.D.
28,63033,1,1234335269,Blindness
28,58293,0,1234335308,"10,000 BC"
28,32,1,1234335329,Twelve Monkeys
28,53953,0,1234335379,1408
28,4878,1,1234335490,Donnie Darko
28,48774,1,1234335493,Children of Men
28,541,1,1234335500,Blade Runner
28,34405,1,1234335507,Serenity
28,27611,1,1234335514,Battlestar Galactica
28,60943,1,1234336526,Frozen River
28,3169,0,1234337236,The Falcon and the Snowman
28,44761,0,1234337337,Brick
28,44665,1,1234337349,Lucky Number Slevin
28,8914,0,1234337380,Primer
28,30749,1,1234337586,Hotel Rwanda
28,50068,1,1234337590,Letters from Iwo Jima
28,53550,0,1234337605,Rescue Dawn
28,36529,1,1234337635,Lord of War
28,49530,1,1234337638,Blood Diamond
28,7842,1,1234337731,Dune
28,2193,1,1234337742,Willow
28,1275,0,1234337747,Highlander
28,3702,1,1234337751,Mad Max
28,7481,1,1234337756,Enemy Mine
28,1356,1,1234337804,Star Trek: First Contact
28,4226,1,1234337963,Memento
28,63082,1,1234337982,Slumdog Millionaire
28,38061,1,1234337997,Kiss Kiss Bang Bang
28,2959,1,1234338005,Fight Club
28,55820,1,1234338039,No Country for Old Men
28,296,1,1234338046,Pulp Fiction
28,52952,1,1234338058,This Is England
28,51255,0,1234338068,Hot Fuzz
28,2858,1,1234338144,American Beauty
28,33794,1,1234338148,Batman Begins
28,3683,0,1234338153,Blood Simple
28,1222,1,1234338173,Full Metal Jacket
28,5747,1,1234338175,Gallipoli
28,1213,1,1234338180,Goodfellas
28,57669,1,1234338182,In Bruges
28,1245,1,1234338202,Miller's Crossing
28,1089,1,1234338253,Reservoir Dogs
28,55118,1,1234338278,Eastern Promises
28,27831,1,1234338340,Layer Cake
28,1214,1,1234338454,Alien
28,54997,1,1234338456,3:10 to Yuma
28,1276,1,1234338468,Cool Hand Luke
28,55247,1,1234338544,Into the Wild
28,59315,1,1234338546,Iron Man
28,8950,1,1234338550,The Machinist
28,3949,0,1234338572,Requiem for a Dream
28,4011,1,1234338576,Snatch
28,44195,1,1234338584,Thank You for Smoking
28,3300,1,1234338619,Pitch Black
28,52281,0,1234338628,Grindhouse
28,59369,1,1234338711,Taken
28,1136,1,1234338716,Monty Python and the Holy Grail
28,1266,1,1234338735,Unforgiven
28,1200,1,1234338743,Aliens
28,1358,1,1234338775,Sling Blade
28,2502,0,1234338784,Office Space
28,62374,0,1234338810,Body of Lies
28,49272,1,1234338817,Casino Royale
28,64030,1,1234340334,Transporter 3
28,65682,0,1234340341,Underworld: Rise of the Lycans
28,5617,0,1234340430,Secretary
28,51471,1,1234340433,Amazing Grace
28,8798,1,1234340436,Collateral
28,5010,1,1234340468,Black Hawk Down
28,42004,0,1234340470,Transamerica
28,5152,1,1234340571,We Were Soldiers
28,56782,1,1234340899,There Will Be Blood
28,55765,0,1234341008,American Gangster
28,37741,0,1234341011,Capote
28,33660,1,1234341077,Cinderella Man
28,53123,1,1234341270,Once
28,7438,1,1234341377,Kill Bill: Vol. 2
28,30707,1,1234341382,Million Dollar Baby
28,4855,0,1234514717,Dirty Harry
28,5632,1,1234515119,Bloody Sunday
28,2028,1,1234515641,Saving Private Ryan
28,1036,0,1234515645,Die Hard
28,589,1,1234515689,Terminator 2: Judgment Day
28,2000,0,1234515694,Lethal Weapon
28,474,0,1234515703,In the Line of Fire
28,5349,1,1234515706,Spider-Man
28,480,0,1234515708,Jurassic Park
28,33493,1,1234515711,Star Wars: Episode III - Revenge of the Sith
28,6874,1,1234515778,Kill Bill: Vol. 1
28,41997,1,1234515787,Munich
28,555,1,1234515790,True Romance
28,110,1,1234515793,Braveheart
28,3578,1,1234515839,Gladiator
28,44191,1,1234515844,V for Vendetta
28,1215,1,1234515861,Army of Darkness
28,6947,1,1234515870,Master and Commander: The Far Side of the World
28,51662,1,1234515873,300
28,2716,0,1234515987,Ghostbusters
28,2278,1,1234515996,Ronin
28,5445,1,1234516004,Minority Report
28,2403,0,1234516006,First Blood
28,3793,1,1234516011,X-Men
28,592,0,1234516064,Batman
28,349,1,1234516073,Clear and Present Danger
28,2490,1,1234516086,Payback
28,8644,1,1234516108,"I, Robot"
28,780,1,1234516111,Independence Day
28,1580,1,1234516117,Men in Black
28,33679,0,1234516121,Mr. & Mrs. Smith
28,377,0,1234516131,Speed
28,1101,1,1234516135,Top Gun
28,7458,1,1234516149,Troy
28,3555,1,1234516154,U-571
28,1129,0,1234516167,Escape from New York
28,95,0,1234516201,Broken Arrow
28,442,0,1234516283,Demolition Man
28,996,0,1234516298,Last Man Standing
28,6534,0,1234516304,Hulk
28,34150,1,1234516309,Fantastic Four
28,2628,1,1234516355,Star Wars: Episode I - The Phantom Menace
28,5378,1,1234516357,Star Wars: Episode II - Attack of the Clones
28,4344,0,1234516387,Swordfish
28,6537,1,1234516415,Terminator 3: Rise of the Machines
28,736,0,1234516417,Twister
28,34048,1,1234516420,War of the Worlds
28,1587,0,1234516422,Conan the Barbarian
28,8810,1,1234516426,AVP: Alien vs. Predator
28,8977,0,1234516433,Alexander
28,6157,0,1234516438,Daredevil
28,2701,0,1234516443,Wild Wild West
28,2412,0,1234516502,Rocky V
28,1208,1,1234516758,Apocalypse Now
28,924,1,1234516770,2001: A Space Odyssey
28,1198,0,1234569517,Raiders of the Lost Ark
28,3271,1,1234569650,Of Mice and Men
28,2329,0,1234569909,American History X
28,527,1,1234570054,Schindler's List
28,64614,1,1234570126,Gran Torino
28,55276,0,1234570192,Michael Clayton
28,290,1,1234570350,Once Were Warriors
28,47629,0,1234570360,The Queen
28,16,0,1234570375,Casino
28,60753,1,1234570390,Felon
28,1466,1,1234570448,Donnie Brasco
28,6,1,1234570483,Heat
28,3246,0,1234570524,Malcolm X
28,8951,1,1234570527,Vera Drake
28,1095,1,1234570537,Glengarry Glen Ross
28,714,1,1234570614,Dead Man
28,8132,1,1234570622,Gladiator
28,55094,1,1234570629,In the Valley of Elah
28,529,1,1234571468,Searching for Bobby Fischer
28,44204,1,1234571477,Tsotsi
28,3360,1,1234571883,Hoosiers
28,6428,1,1234571930,Two Mules for Sister Sara
28,1374,0,1234571939,Star Trek II: The Wrath of Khan
28,5903,1,1234572104,Equilibrium
28,1921,1,1234572108,Pi
28,1653,1,1234572121,Gattaca
28,52328,0,1234572127,Sunshine
28,8636,1,1234572135,Spider-Man 2
28,65216,1,1234850034,Defiance
28,27793,0,1234850044,Starship Troopers 2: Hero of the Federation
28,64997,1,1234850075,War of the Worlds
28,27450,0,1234850089,Blueberry
28,64716,1,1234850141,Seven Pounds
28,61210,1,1234850150,Mutant Chronicles
28,26901,0,1234850414,Last of the Dogmen
28,63113,1,1234853160,Quantum of Solace
28,62792,0,1234853233,Pride and Glory
28,62394,0,1234853555,Max Payne
28,62376,0,1234853561,City of Ember
28,59129,0,1234853569,Outpost
28,61986,1,1234853673,Appaloosa
28,60674,0,1234853684,Stargate: Continuum
28,60735,0,1234853778,Shotgun Stories
28,61323,0,1234853862,Burn After Reading
28,61352,1,1234853868,Traitor
28,61248,0,1234854175,Death Race
28,61024,0,1234854178,Pineapple Express
28,3198,1,1235805650,Papillon
28,56921,0,1235805913,Battlestar Galactica: Razor
28,456,0,1235806094,Fresh
28,778,1,1235806117,Trainspotting
28,44199,0,1235806205,Inside Man
28,1704,1,1235806527,Good Will Hunting
28,4626,1,1235975740,Miracle Mile
28,26649,1,1235975772,Lonesome Dove
28,49265,1,1235975785,Shooting Dogs
28,64575,0,1235975894,Doubt
28,55290,1,1235975952,Gone Baby Gone
28,1617,1,1235975955,L.A. Confidential
28,7649,0,1235976155,Babylon 5: In the Beginning
28,4211,0,1235976182,Reversal of Fortune
28,6870,1,1236228466,Mystic River
28,49961,1,1236228709,Notes on a Scandal
28,8495,0,1236311537,Animal Factory
28,40819,0,1236313271,Walk the Line
28,4034,1,1236313568,Traffic
28,6953,1,1236313576,21 Grams
28,8949,0,1236313688,Sideways
28,51540,0,1236313693,Zodiac
28,33166,0,1236313784,Crash
28,3783,1,1236313787,Croupier
28,8970,1,1236313795,Finding Neverland
28,40629,0,1236313806,Pride & Prejudice
28,5989,1,1236314244,Catch Me If You Can
28,6711,0,1236314713,Lost in Translation
28,47644,1,1236314716,Invincible
28,7090,0,1236314730,Hero
28,3317,0,1236314754,Wonder Boys
28,3950,1,1236315133,Tigerland
28,5955,1,1236319971,Antwone Fisher
28,46723,0,1236319973,Babel
28,3967,1,1236319976,Billy Elliot
28,4251,0,1237619121,Chopper
28,5446,1,1237619224,Rabbit-Proof Fence
28,6552,0,1237619395,Dirty Pretty Things
28,8493,1,1237619403,Memphis Belle
28,7263,1,1240211839,Miracle
28,60684,1,1240817508,Watchmen
28,4047,1,1242031374,Gettysburg
28,3105,0,1242031396,Awakenings
28,337,1,1242031731,What's Eating Gilbert Grape
28,1729,0,1242031770,Jackie Brown
28,4027,1,1242031777,"O Brother, Where Art Thou?"
28,2358,1,1242031785,Savior
28,6539,0,1242031882,Pirates of the Caribbean: The Curse of the Black Pearl
28,26750,1,1242031891,Quigley Down Under
28,3916,1,1242031893,Remember the Titans
28,1884,0,1242032351,Fear and Loathing in Las Vegas
28,3499,1,1242032361,Misery
28,553,1,1242032366,Tombstone
28,1785,1,1242032383,King of New York
28,53972,0,1242032400,Live Free or Die Hard
28,6617,1,1242032404,Open Range
28,508,1,1242032407,Philadelphia
28,3252,1,1242032417,Scent of a Woman
28,54503,1,1242032422,Superbad
28,4223,1,1242032494,Enemy at the Gates
28,27408,0,1242032514,Ripley's Game
28,1754,1,1242032528,Fallen
28,7123,1,1242032858,Naked Lunch
28,524,1,1242032861,Rudy
28,48783,0,1242032873,Flags of Our Fathers
28,161,1,1242032929,Crimson Tide
28,3020,1,1242032934,Falling Down
28,851,0,1242033023,Basquiat
28,36527,1,1242033038,Proof
28,3250,1,1242033046,Alive
28,2232,0,1242033049,Cube
28,43921,1,1242033072,Running Scared
28,3535,1,1242033133,American Psycho
28,1645,0,1242033151,The Devil's Advocate
28,63062,1,1242107787,Changeling
28,51080,0,1242109122,Breach
28,48879,0,1242109131,Catch a Fire
28,8982,1,1242288165,I Am David
28,34536,0,1242288187,The Great Raid
28,2908,1,1242288232,Boys Don't Cry
28,2231,0,1242288296,Rounders
28,64983,0,1242288321,Valkyrie
28,52604,0,1242288430,Fracture
28,300,0,1242288446,Quiz Show
28,6565,1,1242288458,Seabiscuit
28,31225,1,1242288487,Coach Carter
28,4019,1,1242288498,Finding Forrester
28,7445,0,1242288761,Man on Fire
28,5464,1,1242288783,Road to Perdition
28,6884,1,1242288799,Veronica Guerin
28,34437,1,1242288890,Broken Flowers
28,55274,0,1242288903,Elizabeth: The Golden Age
28,3328,1,1242288907,Ghost Dog: The Way of the Samurai
28,3386,0,1242288921,JFK
28,40583,0,1242288972,Syriana
28,3260,1,1242289079,Howards End
28,4787,0,1242289083,Little Man Tate
28,2841,0,1242289152,Stir of Echoes
28,3256,0,1242289707,Patriot Games
28,5055,0,1242289767,Dragon: The Bruce Lee Story
28,40278,1,1242289778,Jarhead
28,8937,0,1242289874,Friday Night Lights
28,57640,1,1242289883,Hellboy II: The Golden Army
28,6997,1,1242289886,Hoffa
28,5577,0,1242289900,Igby Goes Down
28,7009,1,1242289903,Lorenzo's Oil
28,57528,0,1242289912,Rambo
28,4378,1,1242289915,Sexy Beast
28,51935,0,1242289917,Shooter
28,2353,0,1242290159,Enemy of the State
28,3980,1,1242290171,Men of Honor
28,4776,0,1242290187,Training Day
28,6957,1,1242290204,Bad Santa
28,3510,1,1242290213,Frequency
28,4017,1,1242290247,Pollock
28,60647,0,1242290262,Transsiberian
28,5945,1,1242290271,About Schmidt
28,590,1,1242290279,Dances with Wolves
28,5630,0,1242290315,Red Dragon
28,61132,0,1242290318,Tropic Thunder
28,43936,0,1242290327,16 Blocks
28,48385,1,1242290334,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
28,647,0,1242290414,Courage Under Fire
28,3052,1,1242290417,Dogma
28,49651,0,1242290424,Rocky Balboa
41,2959,1,1458933677,Fight Club
41,7361,1,1458933684,Eternal Sunshine of the Spotless Mind
41,2858,1,1458933687,American Beauty
41,296,1,1458933695,Pulp Fiction
41,2329,1,1458933698,American History X
41,3949,1,1458933711,Requiem for a Dream
41,99114,1,1458933737,Django Unchained
41,778,1,1458933752,Trainspotting
41,46578,1,1458933754,Little Miss Sunshine
41,68954,1,1458938821,Up
41,106920,1,1458938841,Her
41,55247,1,1458938862,Into the Wild
41,61323,1,1458938898,Burn After Reading
41,3408,1,1458938915,Erin Brockovich
41,1784,1,1458938919,As Good as It Gets
41,64969,1,1458938927,Yes Man
41,1884,1,1458938941,Fear and Loathing in Las Vegas
41,597,1,1458938948,Pretty Woman
41,3081,1,1458938954,Sleepy Hollow
41,2671,1,1458938961,Notting Hill
41,1307,1,1458938964,When Harry Met Sally...
41,111921,1,1458938979,The Fault in Our Stars
41,5377,1,1458938982,About a Boy
41,71899,1,1458939016,Mary and Max
41,60950,1,1458939033,Vicky Cristina Barcelona
41,215,0,1458939048,Before Sunrise
41,103980,1,1458939124,Blue Jasmine
41,70293,1,1458939130,Julie & Julia
41,1088,0,1458939142,Dirty Dancing
41,55280,1,1458939161,Lars and the Real Girl
41,5014,1,1458939178,I Am Sam
41,65230,1,1458939371,Marley & Me
41,2724,0,1458939383,Runaway Bride
41,1569,0,1458939387,My Best Friend's Wedding
41,59725,1,1458939414,Sex and the City
41,608,1,1458939466,Fargo
41,6874,1,1458939495,Kill Bill: Vol. 1
41,7438,1,1458939502,Kill Bill: Vol. 2
41,3578,1,1458939542,Gladiator
41,56367,0,1458939544,Juno
41,81591,1,1458939555,Black Swan
41,6711,1,1458939575,Lost in Translation
41,122882,0,1458939623,Mad Max: Fury Road
41,112556,1,1458939634,Gone Girl
41,6539,1,1458939642,Pirates of the Caribbean: The Curse of the Black Pearl
41,112552,1,1458939648,Whiplash
41,4306,1,1458939651,Shrek
41,50872,1,1458939664,Ratatouille
41,4963,1,1458939699,Ocean's Eleven
41,5989,1,1458939704,Catch Me If You Can
41,5816,0,1458939735,Harry Potter and the Chamber of Secrets
41,1721,1,1458939738,Titanic
41,54001,0,1458939744,Harry Potter and the Order of the Phoenix
41,115569,1,1458939768,Nightcrawler
41,97921,1,1458939770,Silver Linings Playbook
41,86882,1,1458940113,Midnight in Paris
41,4246,1,1458940118,Bridget Jones's Diary
41,37729,1,1458940164,Corpse Bride
41,30825,1,1458940181,Meet the Fockers
41,52973,1,1458940187,Knocked Up
41,111659,0,1458940199,Maleficent
41,41285,1,1458940241,Match Point
41,125916,0,1458940245,Fifty Shades of Grey
41,4890,1,1458940253,Shallow Hal
41,100714,0,1458940266,Before Midnight
41,4226,1,1458942816,Memento
41,30707,1,1458942832,Million Dollar Baby
41,88163,1,1458942860,"Crazy, Stupid, Love."
41,56941,1,1458943261,P.S. I Love You
41,112290,1,1458943362,Boyhood
41,139385,1,1458943547,The Revenant
41,115149,0,1458943601,John Wick
41,135887,1,1458943698,Minions
41,8981,1,1458943785,Closer
41,140110,1,1458943809,The Intern
41,118900,1,1458995083,Wild
41,541,0,1459367431,Blade Runner
41,750,0,1459367433,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
41,924,0,1459367435,2001: A Space Odyssey
41,111,0,1459367437,Taxi Driver
41,1213,0,1459367440,Goodfellas
41,1214,0,1459367443,Alien
41,1208,0,1459367446,Apocalypse Now
41,4262,0,1459367450,Scarface
41,1219,1,1459367455,Psycho
41,1089,0,1459367458,Reservoir Dogs
41,1222,0,1459367467,Full Metal Jacket
41,2028,0,1459367469,Saving Private Ryan
41,4011,1,1459367471,Snatch
41,1200,0,1459367478,Aliens
41,80906,0,1459367495,Inside Job
41,380,0,1459367498,True Lies
41,356,0,1459367500,Forrest Gump
41,53519,0,1459367504,Death Proof
41,128360,1,1459367507,The Hateful Eight
41,85774,0,1459367512,Senna
41,58998,1,1459367515,Forgetting Sarah Marshall
41,68157,1,1459367518,Inglourious Basterds
41,595,1,1459367521,Beauty and the Beast
41,1704,1,1459367527,Good Will Hunting
41,8641,1,1459367529,Anchorman: The Legend of Ron Burgundy
41,6953,1,1459367542,21 Grams
41,57669,1,1459367544,In Bruges
41,7445,0,1459367546,Man on Fire
41,1584,0,1459367550,Contact
41,61132,1,1459367553,Tropic Thunder
41,4034,1,1459367560,Traffic
41,6377,1,1459367565,Finding Nemo
41,33166,1,1459367568,Crash
41,6870,1,1459367573,Mystic River
41,34162,1,1459367582,Wedding Crashers
41,6708,1,1459367590,Matchstick Men
41,288,1,1459367592,Natural Born Killers
41,4816,1,1459367618,Zoolander
41,1961,1,1459367625,Rain Man
41,3160,1,1459367626,Magnolia
41,8949,1,1459367644,Sideways
41,3948,1,1459367646,Meet the Parents
41,2115,0,1459367648,Indiana Jones and the Temple of Doom
41,138036,0,1459367656,The Man from U.N.C.L.E.
41,49530,1,1459367658,Blood Diamond
41,1265,1,1459367661,Groundhog Day
41,87869,1,1459367663,Horrible Bosses
41,115713,0,1459367667,Ex Machina
42,3033,1,996212624,Spaceballs
42,1090,1,996212773,Platoon
42,1097,1,996212773,E.T. the Extra-Terrestrial
42,3578,1,996212879,Gladiator
42,3793,0,996212879,X-Men
42,3408,1,996212921,Erin Brockovich
42,3534,1,996212948,28 Days
42,3481,1,996212948,High Fidelity
42,3298,1,996212969,Boiler Room
42,3535,1,996213058,American Psycho
42,3717,1,996213142,Gone in 60 Seconds
42,3646,1,996213160,Big Momma's House
42,4367,1,996213305,Lara Croft: Tomb Raider
42,4034,1,996213431,Traffic
42,4022,1,996213481,Cast Away
42,3948,1,996213481,Meet the Parents
42,1101,1,996213578,Top Gun
42,2871,1,996213931,Deliverance
42,2702,1,996213977,Summer of Sam
42,1894,1,996214081,Six Days Seven Nights
42,296,1,996214107,Pulp Fiction
42,1213,1,996214157,Goodfellas
42,1918,0,996214288,Lethal Weapon 4
42,2002,1,996214288,Lethal Weapon 3
42,2001,1,996214288,Lethal Weapon 2
42,2000,1,996214288,Lethal Weapon
42,1831,0,996214323,Lost in Space
42,333,1,996214446,Tommy Boy
42,1580,1,996214503,Men in Black
42,95,1,996214545,Broken Arrow
42,432,1,996214645,City Slickers II: The Legend of Curly's Gold
42,4321,1,996214645,City Slickers
42,1485,1,996214731,Liar Liar
42,4351,1,996214779,Point Break
42,2683,1,996214804,Austin Powers: The Spy Who Shagged Me
42,1517,1,996214804,Austin Powers: International Man of Mystery
42,1246,1,996214893,Dead Poets Society
42,3448,1,996214917,"Good Morning, Vietnam"
42,1704,1,996214937,Good Will Hunting
42,1431,0,996215096,Beverly Hills Ninja
42,4085,1,996215096,Beverly Hills Cop
42,4084,1,996215096,Beverly Hills Cop II
42,420,1,996215096,Beverly Hills Cop III
42,520,0,996215153,Robin Hood: Men in Tights
42,1027,1,996215153,Robin Hood: Prince of Thieves
42,10,1,996215205,GoldenEye
42,257,1,996215225,Just Cause
42,415,0,996215738,Another Stakeout
42,3882,0,996215785,Bring It On
42,3101,1,996215831,Fatal Attraction
42,3326,0,996215958,What Planet Are You From?
42,1036,1,996216013,Die Hard
42,924,1,996216038,2001: A Space Odyssey
42,4361,1,996216063,Tootsie
42,4027,1,996216092,"O Brother, Where Art Thou?"
42,3052,1,996216117,Dogma
42,3527,0,996216146,Predator
42,1222,1,996216146,Full Metal Jacket
42,647,0,996216210,Courage Under Fire
42,3253,1,996216210,Wayne's World
42,2671,1,996216229,Notting Hill
42,1370,0,996216255,Die Hard 2
42,1042,0,996216279,That Thing You Do!
42,3254,1,996216279,Wayne's World 2
42,4018,1,996216316,What Women Want
42,2712,1,996216316,Eyes Wide Shut
42,165,0,996216316,Die Hard: With a Vengeance
42,4349,1,996216316,Catch-22
42,2641,0,996216337,Superman II
42,550,1,996216357,Threesome
42,4333,0,996216379,Throw Momma from the Train
42,4153,1,996216406,Down to Earth
42,3177,0,996216613,Next Friday
42,3316,0,996216735,Reindeer Games
42,4155,1,996216820,Sweet November
42,3980,0,996216970,Men of Honor
42,3977,1,996217016,Charlie's Angels
42,3617,1,996217145,Road Trip
42,3968,0,996217146,Bedazzled
42,3987,0,996217514,Bounce
42,3752,1,996217575,"Me, Myself & Irene"
42,3946,1,996217599,Get Carter
42,3824,0,996217683,Autumn in New York
42,527,1,996217804,Schindler's List
42,2959,1,996217838,Fight Club
42,1089,1,996217838,Reservoir Dogs
42,1245,1,996217857,Miller's Crossing
42,110,1,996217933,Braveheart
42,2329,1,996217964,American History X
42,2028,1,996217964,Saving Private Ryan
42,2908,1,996217989,Boys Don't Cry
42,150,1,996217989,Apollo 13
42,16,1,996218017,Casino
42,1265,1,996218017,Groundhog Day
42,553,1,996218080,Tombstone
42,1617,0,996218105,L.A. Confidential
42,1673,1,996218171,Boogie Nights
42,555,1,996218222,True Romance
42,1266,1,996218222,Unforgiven
42,356,1,996218222,Forrest Gump
42,1343,1,996218222,Cape Fear
42,628,0,996218239,Primal Fear
42,1500,1,996218348,Grosse Pointe Blank
42,590,1,996218404,Dances with Wolves
42,2236,1,996218404,Simon Birch
42,1061,1,996218442,Sleepers
42,2302,1,996218443,My Cousin Vinny
42,3256,1,996218466,Patriot Games
42,1060,1,996218466,Swingers
42,2890,1,996218615,Three Kings
42,1653,1,996218645,Gattaca
42,1466,1,996218645,Donnie Brasco
42,161,1,996218708,Crimson Tide
42,1923,1,996218709,There's Something About Mary
42,223,1,996218735,Clerks
42,2294,1,996218757,Antz
42,1805,1,996218816,Wild Things
42,3261,0,996218816,Singles
42,349,1,996218871,Clear and Present Danger
42,1573,1,996218871,Face/Off
42,524,1,996218906,Rudy
42,597,1,996218906,Pretty Woman
42,1457,1,996218934,Fools Rush In
42,1729,1,996218960,Jackie Brown
42,1393,1,996218988,Jerry Maguire
42,1784,1,996218988,As Good as It Gets
42,2581,1,996219008,Never Been Kissed
42,3247,0,996219026,Sister Act
42,3450,1,996219061,Grumpy Old Men
42,1722,1,996219061,Tomorrow Never Dies
42,21,1,996219086,Get Shorty
42,163,1,996219086,Desperado
42,1476,1,996219131,Private Parts
42,2353,0,996219131,Enemy of the State
42,2278,1,996219131,Ronin
42,1883,0,996219167,Bulworth
42,225,1,996219167,Disclosure
42,292,1,996219167,Outbreak
42,22,1,996219167,Copycat
42,2502,1,996219191,Office Space
42,368,1,996219212,Maverick
42,648,1,996219248,Mission: Impossible
42,380,1,996219248,True Lies
42,586,0,996219248,Home Alone
42,4067,0,996219248,Untamed Heart
42,316,0,996219275,Stargate
42,1806,0,996219275,Paulie
42,3502,1,996219275,My Life
42,1645,1,996219340,The Devil's Advocate
42,2539,1,996219389,Analyze This
42,1597,1,996219414,Conspiracy Theory
42,3252,1,996219414,Scent of a Woman
42,3259,1,996219440,Far and Away
42,785,1,996219440,Kingpin
42,2490,1,996219699,Payback
42,104,1,996219699,Happy Gilmore
42,195,1,996219752,Something to Talk About
42,1619,1,996219752,Seven Years in Tibet
42,372,0,996219774,Reality Bites
42,3186,1,996219899,"Girl, Interrupted"
42,1810,1,996220026,Primary Colors
42,1876,1,996220054,Deep Impact
42,1608,1,996220054,Air Force One
42,3263,1,996220054,White Men Can't Jump
42,780,0,996220093,Independence Day
42,3264,1,996220093,Buffy the Vampire Slayer
42,490,1,996220133,Malice
42,7,1,996220162,Sabrina
42,2706,1,996220196,American Pie
42,252,1,996220225,I.Q.
42,1020,0,996220248,Cool Runnings
42,1339,1,996220248,Dracula
42,3173,1,996220281,Any Given Sunday
42,361,1,996220309,It Could Happen to You
42,3269,1,996220343,Forever Young
42,344,0,996220343,Ace Ventura: Pet Detective
42,168,1,996220383,First Knight
42,2605,1,996220405,Entrapment
42,1191,1,996220487,Madonna: Truth or Dare
42,288,1,996220487,Natural Born Killers
42,86,1,996220615,White Squall
42,236,1,996220615,French Kiss
42,2875,1,996220661,Sommersby
42,1100,1,996220701,Days of Thunder
42,1835,1,996220726,City of Angels
42,436,1,996220726,Color of Night
42,410,0,996220754,Addams Family Values
42,2770,0,996220754,Bowfinger
42,2628,1,996220790,Star Wars: Episode I - The Phantom Menace
42,1614,1,996220823,In & Out
42,2424,1,996220823,You've Got Mail
42,186,1,996220852,Nine Months
42,548,1,996220852,Terminal Velocity
42,1468,0,996220933,Booty Call
42,1379,1,996221012,Young Guns II
42,3,1,996221045,Grumpier Old Men
42,1552,1,996221045,Con Air
42,2598,1,996221045,Pushing Tin
42,1667,0,996221092,Mad City
42,466,0,996221118,Hot Shots! Part Deux
42,434,1,996221164,Cliffhanger
42,2500,0,996221208,Jawbreaker
42,381,1,996221208,When a Man Loves a Woman
42,383,1,996221233,Wyatt Earp
42,227,1,996221233,Drop Zone
42,1391,0,996221269,Mars Attacks!
